f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,tag
0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,30,0,1,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,1,1,143,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,1,0,31,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,1,0,103,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,69,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,473,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1,0,172,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,167,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,1,0,30,0,1,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,270,0,1,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,1,1,1,1,0
0,0,0,0,0,0,0,1,0,65,0,0,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,473,0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,100,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,137,0,1,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,1,0,335,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,1,145,0,1,0,0,0,1,0,1,0,0
0,0,0,0,0,0,0,1,1,285,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,417,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,1,0,195,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,29,0,1,0,0,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,241,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,149,0,1,0,0,0,1,1,1,1,0
0,0,0,0,0,0,0,1,0,238,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,1,0,155,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,83,0,1,0,0,1,0,1,1,0,0
0,0,0,0,0,0,0,1,0,348,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,133,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,251,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,348,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,505,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,1,0,435,0,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,197,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,1,402,0,1,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,1,0,93,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,1589,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,30,0,1,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,1,0,1014,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,30,0,1,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,668,0,0,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,83,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,205,0,1,0,0,1,1,0,0,1,0
0,0,0,0,0,0,0,1,0,77,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,1,116,0,1,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,1,0,386,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,267,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,89,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1,1,506,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,1,334,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,1,0,8,0,1,0,0,0,1,1,1,1,0
0,0,0,0,0,0,0,1,0,29,0,1,0,0,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0,502,0,0,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,199,0,1,0,0,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,1,0,0
0,0,0,0,0,0,0,1,1,734,0,1,0,0,0,1,1,1,0,0
0,0,0,0,0,0,0,0,0,25,0,0,0,0,1,1,1,0,1,0
0,0,0,0,0,0,0,0,0,114,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,389,0,1,0,0,0,1,1,1,1,0
0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,1,0,29,0,1,0,0,1,0,1,1,0,0
0,0,0,0,0,0,0,0,1,278,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,294,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,1,0,30,0,1,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,1,0,170,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,171,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,155,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,1,32,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,1,0,190,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,132,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,62,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,29,0,1,0,0,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0,253,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,102,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,1,444,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,1,154,0,1,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,1,195,0,1,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1,0,115,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,1,0,425,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1,0,279,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,1,0,29,0,1,0,0,1,0,1,1,0,0
0,0,0,0,0,0,0,1,0,124,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,233,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,53,0,1,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,43,0,1,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,1,1,467,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,1,548,0,1,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,1147,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,336,0,1,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1,0,104,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,426,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,1,0,255,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,1,55,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,447,0,0,0,0,0,1,1,1,0,0
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,1,0,72,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,509,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,1,130,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,1,1,447,0,1,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,300,0,1,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,1,0,649,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,1,120,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,1,403,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,1,0,65,0,0,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,1,0,209,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,1,0,0,0
0,1,0,0,0,0,0,0,0,5,0,1,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,1,0,267,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,26,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,467,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,1,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,96,0,1,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,1,173,0,0,0,0,0,1,1,1,0,0
0,0,0,0,0,0,0,0,0,493,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,806,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,89,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,601,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,1,1,322,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,1,63,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1,0,180,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,1,198,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,334,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,1,1,1,0,0
0,0,0,0,0,0,0,0,0,152,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,41,0,0,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,349,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,486,0,1,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,1,0,30,0,1,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,77,0,1,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,550,0,1,0,0,0,1,0,1,1,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,1,1,218,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,1,0,194,0,1,0,0,1,1,0,0,1,0
0,0,0,0,0,0,0,0,0,609,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,82,0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,1,0,135,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,1,1,1,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,1,1,432,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,1,50,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,30,0,1,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,1,393,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,1,1,104,0,1,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1,0,26,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,1,0,29,0,1,0,0,1,0,1,1,0,0
0,0,0,1,0,0,0,0,0,826,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,392,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,309,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,1,0,192,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1,0,760,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,211,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,274,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,95,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,1,0,29,0,1,0,0,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,1,0,342,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,1,0,164,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1,368,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,63,0,1,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,98,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,1,897,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,1,527,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,474,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,267,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,184,0,1,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,1,0,194,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,1,0,273,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,1,0,96,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,56,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,1,138,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,37,0,1,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,1,137,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,1,0,257,0,1,0,0,0,1,0,0,1,0
0,0,0,1,0,0,0,1,1,211,0,0,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,1,112,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,64,0,1,0,0,0,1,1,1,1,0
0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,1,328,0,0,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,326,0,1,0,0,0,1,1,0,0,0
0,0,0,1,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,151,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,51,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,228,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,1,1,1,1,0
0,0,0,0,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,183,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,1,244,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,182,0,1,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,189,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,1,286,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,1,0,159,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,7,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,177,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,82,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,338,0,1,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,1,0,76,0,0,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,85,0,1,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,1,201,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,24,0,1,0,0,0,1,1,1,1,0
0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,30,0,1,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,1,1,1,1,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,1,0,123,0,1,0,0,1,1,1,0,1,0
0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,1,360,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,30,0,1,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0
0,0,0,0,0,0,0,0,1,87,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1,394,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1,272,0,1,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,1,0,285,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,1,0,80,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,1,392,0,0,0,0,0,1,1,1,1,0
0,0,0,0,0,0,0,1,0,337,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,1,0,223,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,1,0,164,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,1,208,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,1,650,0,0,0,0,0,1,1,1,1,0
0,0,0,0,0,0,0,1,1,431,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,1,1,513,0,1,0,1,0,1,1,0,1,0
0,0,0,0,0,0,0,1,0,283,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,1,244,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,175,0,0,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,1,0,505,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,192,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,190,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,1,209,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,1,613,0,1,0,0,0,0,0,0,0,0
